,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Year of Manufacture,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn
46,kolkata,Petrol,SUV,"17,642",Manual,1,Hyundai,Hyundai Creta,2020,7689,S BSVI,1214000.0,2020,Zero Dep,Petrol,5.0,17642,WB12,1497 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",19.7,1497,113.18bhp@6300rpm,143,White,1.5 L MPi Petrol,1497,143.8Nm@4500rpm,4,MPi,No,,4300,1790,1635,2610,1360,6-speed,,Power,5.0,Disc,Disc,"Tubeless, Radial",5,355
47,kolkata,Diesel,Hatchback,"20,000",Manual,1,Tata,Tata Tiago,2018,6718,1.05 Revotorq XZ Plus DualTone,438999.99999999994,2018,Third Party insurance,Diesel,5.0,20000,WB02,1047 cc,Manual,2018.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",27.28,1047,69bhp@4000rpm,140,Others,Revotorq Engine,1047,140Nm@1800-3000rpm,3,CRDi,Yes,No,3746,1647,1535,2400,1080kg,5 Speed,FWD,Power,5.0,Disc,Drum,Tubeless,5,355
48,kolkata,Petrol,Hatchback,"9,157",Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,7094,Asta,753000.0,2021,Third Party,Petrol,5.0,9157,WB08,1197 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.7,1197,81.86bhp@6000rpm,113,Blue,1.2 Kappa petrol,1197,113.8nm@4000rpm,4,,No,,3805,1680,1520,2450,1060,5-Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",5,355
49,kolkata,Petrol,Sedan,"65,979",Manual,2,Honda,Honda Amaze,2016,1168,S i-Vtech,362000.0,2016,Comprehensive,Petrol,5.0,65979,WB02,1198 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Radio",18.0,1198,86.7bhp@6000rpm,109,Others,i-VTEC Petrol Engine,1198,109Nm@4500rpm,4,,No,No,3990,1680,1505,2405,950kg,5 Speed,FWD,Power,4.5,Disc,Drum,"Tubeless,Radial",4,355
50,kolkata,Diesel,Sedan,"65,000",Manual,1,Skoda,Skoda Rapid,2014,3171,1.6 TDI Active Plus,300000.0,2014,Third Party insurance,Diesel,5.0,65000,WB02,1598 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks",20.5,1598,105bhp@4400rpm,250,Golden,Turbocharged Diesel Engin,1598,250Nm@1500-2500rpm,4,Direct Injection,Yes,No,4386,1699,1466,2552,1205kg,5 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
51,kolkata,Petrol,Hatchback,"7,940",Manual,2,Datsun,Datsun RediGO,2020,5906,1.0 T Option,389000.0,2020,Comprehensive,Petrol,5.0,7940,WB06,999 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",22.5,999,67bhp@5500rpm,91,Silver,1.0L Petrol Engine,999,91Nm@4250rpm,3,MPFi,No,No,3429,1560,1541,2348,750,5-Speed,2WD,Power,4.7,Disc,Drum,,5,222
52,kolkata,Petrol,Hatchback,"1,00,000",Manual,4,Hyundai,Hyundai Santro Xing,2010,1709,GL,114999.99999999999,2010,Third Party insurance,Petrol,5.0,100000,WB18,1086 cc,Manual,2010.0,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Tinted Glass,Brake Assist,Child Safety Locks",19.7,1086,62bhp@5500rpm,96,Black,In-Line Engine,1086,96.1Nm@3000rpm,4,MPFI,No,No,3565,1525,1590,2380,854kg,5 Speed,,Power,4.4,Ventilated Disc,Drum,"Tubeless,Radial",5,355
53,kolkata,Diesel,Sedan,"40,000",Automatic,1,BMW,BMW 3 Series,2011,205,320d Highline,865000.0,2011,Comprehensive,Diesel,5.0,40000,WB20,1995 cc,Automatic,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.07,1995,181bhp@4000rpm,380,Red,In-Line Engine,1995,380Nm@1750-3000rpm,4,CRDI,Yes,No,4520,1817,1421,2760,1455kg,6 Speed,,Power,5.0,Disc,Disc,"Tubeless,Radial",4,355
54,kolkata,Petrol,Sedan,"60,000",Manual,2,Fiat,Fiat Linea,2011,764,Dynamic,185000.0,2011,Third Party insurance,Petrol,5.0,60000,UP33,1368 cc,Manual,2011.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",14.6,1368,88.7bhp@6000rpm,115,Gray,FIRE Engine,1368,115Nm@4500rpm,4,MPFi,No,No,4560,1730,1487,2603,1240kg,5 speed manual,FWD,Power,5.4,Ventilated Disc,Drum,"Tubeless,Radial",4,355
55,kolkata,Diesel,Sedan,"19,859",Automatic,1,BMW,BMW 5 Series,2019,250,520d Luxury Line,3950000.0,2019,Comprehensive,Diesel,5.0,19859,WB08,1995 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Changer",20.37,1995,187.74bhp@4000rpm,400,Grey,TwinPower Turbo Inline 4 Cylinder Engine,1995,400Nm@1750-2500rpm,4,CRDi,Twin,No,4936,2126,1466,2975,1660,8-Speed Steptronic,RWD,Power,5.6,Ventilated Disc,Ventilated Disc,"Tubeless, Runflat",4,355
56,kolkata,Petrol,SUV,"7,405",Automatic,1,Jeep,Jeep Wrangler,2023,7663,Rubicon BSVI,6250000.0,2023,Comprehensive,Petrol,5.0,7405,AR01,1998 cc,Automatic,2023.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",12.1,1998,268bhp@5250rpm,400,White,2.0L GME T4 DI TC,1998,400Nm@3000rpm,4,,Yes,No,4882,1894,1848,3008,2027,8 Speed,4WD,Power,5.0,Ventilated Disc,Ventilated Disc,Tubeless Tyres Mud Terrain,5,355
57,kolkata,Petrol,SUV,"52,922",Manual,1,Honda,Honda BR-V,2016,1184,i-VTEC V MT,620000.0,2016,Comprehensive,Petrol,7.0,52922,WB08,1497 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",15.4,1497,117.3bhp@6600rpm,145,Silver,i-VTEC Petrol Engine,1497,145Nm@4600rpm,4,,No,No,4453,1735,1666,2662,1225kg,6 Speed,FWD,Power,5.3,Disc,Drum,"Tubeless,Radials",5,355
58,kolkata,Petrol,SUV,"60,000",Manual,1,Ford,Ford Ecosport,2015,887,1.5 Ti VCT MT Trend BSIV,350000.0,2015,Third Party insurance,Petrol,5.0,60000,WB08,1499 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",15.85,1499,110.4bhp@6300rpm,140,Red,Ti-VCT Petrol Engine,1499,140Nm@4400rpm,4,Direct Injection,No,No,3999,1765,1708,2520,1230,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",5,355
59,kolkata,Petrol,Hatchback,"32,000",Manual,1,Hyundai,Hyundai Grand i10,2019,5607,1.2 Kappa Asta,463999.99999999994,2019,Comprehensive,Petrol,5.0,32000,WB26,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.9,1197,81.86bhp@6000rpm,113,Blue,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4,MPFI,No,No,3765,1660,1520,2425,1060,5 Speed,FWD,Power,4.8,Disc,Drum,Tubeless,5,256
60,kolkata,Petrol,Hatchback,"47,739",Manual,2,Honda,Honda Jazz,2017,1339,1.2 V i VTEC,412000.0,2017,Comprehensive,Petrol,5.0,47739,WB06,1199 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.7,1199,88.7bhp@6000rpm,110,Red,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,PGM - Fi,No,No,3955,1694,1544,2530,1044kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
61,kolkata,Petrol,Hatchback,"10,717",Automatic,2,Maruti,Maruti Alto K10,2019,3954,VXI AGS Optional,375000.0,2019,Third Party,Petrol,5.0,10717,WB26,998 cc,Automatic,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",23.95,998,67.1bhp@6000rpm,90,Silver,K Series Petrol Engine,998,90Nm@3500rpm,3,MPFi,No,No,3545,1490,1475,2360,784kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,"Tubeless,Radial",5,177
62,kolkata,Diesel,Sedan,"41,000",Manual,1,Honda,Honda City,2015,1287,i DTEC VX,621000.0,2015,Comprehensive,Diesel,5.0,41000,WB02,1498 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",25.1,1498,98.6bhp@3600rpm,200,White,i DTEC Diesel Engine ,1498,200Nm@1750rpm,4,Direct Injection,Yes,No,4440,1695,1495,2600,1165kg,6 Speed ,FWD,Power,5.3,Disc,Drum,"Tubeless,Radial",4,355
63,kolkata,Petrol,Hatchback,"17,619",Manual,2,Hyundai,Hyundai Santro,2020,8087,Magna Corp Edition,443000.0,2020,Comprehensive,Petrol,5.0,17619,WB24,1086 cc,Manual,2020.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",20.3,1086,68.07bhp@5500rpm,99,Silver,1.1 L Petrol,1086,99.07Nm@4500 rpm,4,MPFI,No,No,3610,1645,1560,2400,1030,5 Speed,FWD,Electric,5.0,Disc,Drum,"Tubeless,Radial",5,235
64,kolkata,Petrol,Hatchback,"9,221",Manual,1,Renault,Renault KWID,2021,7431,1.0 RXT Opt,422000.0,2021,Comprehensive,Petrol,5.0,9221,WB08,999 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",21.74,999,67bhp@5500rpm,91,Red,Petrol Engine,999,91Nm@4250rpm,3,MPFi,No,No,3731,1579,1474,2422,730,5 Speed,FWD,Electric,4.9,Disc,Drum,"Tubeless,Radial",5,279
65,kolkata,Petrol,SUV,"70,000",Manual,1,Honda,Honda WR-V,2019,5475,i-VTEC S,550000.0,2019,Third Party,Petrol,5.0,70000,WB02,1199 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.5,1199,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,No,3999,1734,1601,2555,1084kg,5 Speed,FWD,Electric,5.3,Ventilated Disc,Drum,"Tubeless,Radial",5,355
66,kolkata,Petrol,Hatchback,"10,519",Manual,1,Maruti,Maruti Swift,2019,10403,VXI,545000.0,2019,Third Party,Petrol,5.0,10519,WB26,1197 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197,88.50bhp@6000rpm,113,Silver,K Series Dual jet,1197,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
67,kolkata,Petrol,Sedan,"50,000",Manual,2,Hyundai,Hyundai Verna,2014,1820,1.6 SX VTVT (O),450000.0,2014,Third Party insurance,Petrol,5.0,50000,WB02,1591 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",17.1,1591,121.3bhp@6300rpm,154,Others,VTVT Petrol Engine,1591,154.9Nm@4200rpm,4,MPFI,No,No,4370,1700,1475,2570,1280,5 Speed,FWD,Power,5.2,Disc ,Disc,"Tubeless,Radial",4,465
68,kolkata,Cng,Hatchback,"19,907",Manual,1,Maruti,Maruti Celerio,2022,10362,VXI CNG,597000.0,2022,Comprehensive,CNG,5.0,19907,WB02,998 cc,Manual,2022.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",19.7,998,55.92bhp@5300rpm,82,Others,K10C,998,82.1Nm@3400rpm,3,,,,3695,1655,1555,2435,905,5-Speed,,Electric,5.0,Ventilated Disc,Drum,"Tubeless, Radial",5,355
69,kolkata,Petrol,Hatchback,"84,771",Manual,2,Maruti,Maruti Swift,2015,10403,VXI,330000.0,2015,Comprehensive,Petrol,5.0,84771,WB24,1197 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",22.38,1197,88.50bhp@6000rpm,113,Silver,K Series Dual jet,1197,113Nm@4400rpm,4,,,,3845,1735,1530,2450,875-905,5-Speed,,Electric,4.8,Disc,Drum,"Radial, Tubeless",5,268
70,kolkata,Petrol,Hatchback,"7,000",Automatic,2,Honda,Honda Brio,2015,1193,VX AT,595000.0,2015,Comprehensive,Petrol,5.0,7000,WB10,1198 cc,Automatic,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",16.5,1198,86.8bhp@6000rpm,109,Grey,i-VTEC Engine,1198,109Nm@4500rpm,4,PGM - Fi,No,No,3610,1680,1500,2345,970kg,5 Speed,FWD,Power,4.7,Disc,Drum,"Tubeless,Radial",5,355
71,kolkata,Petrol,Sedan,"50,000",Manual,1,Honda,Honda City,2017,5626,i-VTEC V,500000.0,2017,Third Party insurance,Petrol,5.0,50000,WB02,1497 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.4,1497,117.6bhp@6600rpm,145,Grey,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1061kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,510
72,kolkata,Diesel,Sedan,"52,000",Automatic,1,Audi,Audi A6,2013,56,2.0 TDI Premium Plus,1075000.0,2013,Comprehensive,Diesel,5.0,52000,WB02,1968 cc,Automatic,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",17.68,1968,174.33bhp@3750-4200rpm,380,White,TDI Diesel Engine ,1968,380Nm@1750-2500rpm,4,CRDI,Yes,No,4915,2086,1455,2912,1660kg,8 Speed,FWD,Power,5.95,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",4,355
73,kolkata,Petrol,SUV,"15,407",Manual,1,Tata,Tata Nexon,2021,7988,XM S BSVI,835000.0,2021,Comprehensive,Petrol,5.0,15407,WB06,1199 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Power Adjustable Exterior Rear View Mirror,Electric Folding Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.33,1199,118.35bhp@5500rpm,170,Foliage,1.2l Turbocharged Revotron Engine,1199,170Nm@1750-4000rpm,3,,NO,,3993,1811,1606,2498,1345,6 Speed,,Electric,5.1,Disc,Drum,"Tubeless,Radial",5,350
74,kolkata,Petrol,Hatchback,"50,000",Manual,2,Hyundai,Hyundai i10,2009,1591,Magna 1.2,175000.0,2009,Third Party insurance,Petrol,5.0,50000,WB06,1197 cc,Manual,2009.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Power Antenna,Centeral Locking,Day Night Rear View Mirror",20.36,1197,78.9bhp@6000rpm,111,Others,Petrol Engine,1197,111.7Nm@4000rpm,4,MPFI,No,No,3585,1595,1550,2380,930,5 Speed,FWD,Power,5.0,Ventilated Disc,Drum,"Tubeless,Radial",4,355
75,kolkata,Petrol,Sedan,"80,000",Manual,1,Hindustan Motors,Ambassador,1985,1125,Classic Nova Petrol,495000.0,2019,Comprehensive,Petrol,5.0,80000,WB02,1817 cc,Manual,2019.0,"Leather Seats,Alloy Wheels",12.8,1817,75 PS @ 5000 rpm,130,Blue,In-Line Engine,1817,130 Nm @ 3000 rpm,4,MPFI,,,4325,1662,1593,2464,1104kg,5 Speed,,Power,5.0,Tandem master cylinder with Servo assist,"228.6 mm dia, drums on rear wheels","Tubeless,Radial",4,355
76,kolkata,Petrol,Sedan,"58,000",Manual,1,Honda,Honda City,2017,5626,i-VTEC V,550000.0,2017,Third Party insurance,Petrol,5.0,58000,WB02,1497 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.4,1497,117.6bhp@6600rpm,145,Silver,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,No,4440,1695,1495,2600,1061kg,5 Speed,FWD,Power,5.3,Ventilated Disc,Drum,"Tubeless,Radial",4,510
77,kolkata,Petrol,Sedan,"14,000",Manual,1,Hyundai,Hyundai Verna,2021,7729,SX,1025000.0,2021,Third Party insurance,Petrol,5.0,14000,WB26,1497 cc,Manual,2021.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.7,1497,113.18bhp@6300rpm,143,Blue,1.5 l MPi petrol,1497,143.8Nm@4500rpm,4,MPi,,,4440,1729,1475,2600,1180,6 Speed,,Electric,5.0,Disc,Drum,"Tubeless, Radial",4,355
78,kolkata,Petrol,Sedan,"80,000",Manual,3,Hyundai,Hyundai Elantra,2014,1471,SX,350000.0,2014,Third Party insurance,Petrol,5.0,80000,WB08,1797 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",16.3,1797,147.5bhp@6500rpm,177,Others,Dual VTVT Petrol Engine,1797,177.5Nm@4700rpm,4,Multipoint Injection,No,No,4530,1775,1470,2700,1329kg,6 Speed ,FWD,Power,5.3,Disc,Disc,"Tubeless,Radial",4,355
79,kolkata,Petrol,Sedan,"45,000",Manual,1,Hyundai,Hyundai Elantra,2017,5382,2.0 SX Option,775000.0,2017,Third Party insurance,Petrol,5.0,45000,WB12,1999 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",14.59,1999,149.92bhp@6200rpm,192,Silver,Nu 2.0 MPi Petrol Engine,1999,192.2Nm@4000rpm,4,MPFI,No,No,4570,1800,1465,2700,1280,6 Speed,FWD,Power,5.0,Disc,Disc,"Tubeless,Radial",4,355
80,kolkata,Petrol,Sedan,"1,19,236",Manual,1,Maruti,Maruti Swift Dzire,2014,10244,VXI,306000.0,2014,Third Party insurance,Petrol,5.0,119236,WB24,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.41,1197,88.50bhp@6000rpm,113,Silver,,1197,113Nm@4400rpm,4,,,,3995,1735,1515,2450,880-915,5 Speed,,Electric,4.8,Disc,Drum,"Tubeless, Radial",4,378
81,kolkata,Petrol,Hatchback,"98,074",Manual,1,Maruti,Maruti Baleno,2016,3962,1.2 Delta,432000.0,2016,Comprehensive,Petrol,5.0,98074,WB24,1197 cc,Manual,2016.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Red,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,355
82,kolkata,Diesel,Sedan,"40,330",Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2013,4670,C 220 CDI Elegance AT,1080000.0,2013,Comprehensive,Diesel,5.0,40330,WB02,2143 cc,Automatic,2013.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.84,2143,170bhp@3000-4200rpm,400,White,CDI Blue Efficiency Engin,2143,400Nm@1400-2800rpm,4,Direct Injection,No,No,4591,1770,1447,2760,1610kg,7 Speed,RWD,Power,5.42,Ventilated Disc,Solid Disc,"Tubeless,Radial",4,355
83,kolkata,Petrol,Sedan,"84,989",Manual,2,Maruti,Maruti Swift Dzire,2014,10244,VXI,314000.0,2014,Comprehensive,Petrol,5.0,84989,WB02,1197 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.41,1197,88.50bhp@6000rpm,113,Silver,,1197,113Nm@4400rpm,4,,,,3995,1735,1515,2450,880-915,5 Speed,,Electric,4.8,Disc,Drum,"Tubeless, Radial",4,378
84,kolkata,Petrol,Hatchback,"72,017",Manual,2,Maruti,Maruti Wagon R,2014,4310,VXI BS IV,269000.0,2014,Comprehensive,Petrol,5.0,72017,WB02,998 cc,Manual,2014.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",20.51,998,67.04bhp@6200rpm,90,Silver,K10B Petrol Engine,998,90Nm@3500rpm,3,,No,No,3599,1495,1700,2400,885kg,5 Speed,FWD,Power,4.6,Ventilated Disc,Drum,Tubeless Tyres,5,355
85,kolkata,Diesel,MUV,"65,002",Manual,1,Maruti,Maruti Ertiga,2015,4049,LDI,521000.0,2015,Comprehensive,Diesel,7.0,65002,WB08,1248 cc,Manual,2015.0,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist",20.77,1248,88.76bhp@4000rpm,200,Grey,DDiS Diesel Engine,1248,200Nm@1750rpm,4,CRDI,Yes,No,4265,1695,1685,2740,1235kg,5 Speed ,FWD,Power,5.2,Disc,Drum,"Tubeless,Radial",5,355
86,kolkata,Petrol,Sedan,"85,862",Manual,1,Maruti,Maruti Swift Dzire,2015,10244,VXI,342000.0,2015,Comprehensive,Petrol,5.0,85862,WB08,1197 cc,Manual,2015.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",22.41,1197,88.50bhp@6000rpm,113,Others,,1197,113Nm@4400rpm,4,,,,3995,1735,1515,2450,880-915,5 Speed,,Electric,4.8,Disc,Drum,"Tubeless, Radial",4,378
87,kolkata,Petrol,Hatchback,"70,000",Manual,2,Maruti,Maruti Alto,2011,3903,LXi,150000.0,2011,Third Party insurance,Petrol,5.0,70000,WB06,796 cc,Manual,2011.0,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Halogen Headlamps,Usb Auxiliary Input",19.7,796,46.3bhp@6200rpm,62,Others,In-Line Engine,796,62Nm@3000rpm,3,MPFI,No,No,3495,1475,1460,2360,705kg,5 Speed,FWD,Power,4.6,Disc,Drum,"Tubeless,Radial",5,355
88,kolkata,Petrol,Hatchback,"48,005",Manual,1,Mahindra,Mahindra KUV 100 NXT,2017,6067,G80 K4 Plus,407000.0,2017,Third Party,Petrol,6.0,48005,WB02,1198 cc,Manual,2017.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",18.15,1198,82bhp@5500rpm,115,White,mFALCON G80 Engine,1198,115Nm@3500-3600rpm,3,MPFI,No,No,3700,1735,1655,2385,935,5 Speed,FWD,Power,5.05,Disc,Drum,"Tubeless,Radial",5,243
89,kolkata,Petrol,Hatchback,"8,625",Manual,1,Hyundai,Hyundai Santro,2019,6667,Sportz BSIV,459999.99999999994,2019,Zero Dep,Petrol,5.0,8625,WB18,1086 cc,Manual,2019.0,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.3,1086,68bhp@5500rpm,99,Silver,1.1 litre Petrol Engine,1086,99Nm@4500 rpm,4,MPFI,No,No,3610,1645,1560,2400,1050,5 Speed,FWD,Power,5.0,Disc,Drum,"Tubeless,Radial",5,235
