,state,ft,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Engine Displacement,Transmission,Year of Manufacture,RTO,Features,Mileage,Engine,Max Power,Torque,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Fuel Suppy System,Turbo Charger,Length,Width,Height,Wheel Base,Kerb Weight,Gear Box,Drive Type,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,No Door Numbers,Cargo Volumn,Super Charger,Turning Radius
756,delhi,Petrol,Hatchback,"65,000",Manual,2,Maruti,Maruti Wagon R,2013,6739,LXI,275000.0,2013,Comprehensive,Petrol,5.0,65000,998 cc,Manual,2013,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking",21.79,998,67.05bhp@5500rpm,90,Grey,K10B Petrol Engine,998,90Nm@3500rpm,3,MPFI,No,3655,1620,1675,2435,805-825kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless Tyres, Radial",5,355,No,4.7
757,delhi,Petrol,Hatchback,"93,616",Automatic,1,Honda,Honda Jazz,2017,1340,1.2 V AT i VTEC,586000.0,2017,Zero Dep,Petrol,5.0,93616,1199 cc,Automatic,2017,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",19.0,1199,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,PGM - Fi,No,3955,1694,1544,2530,1066kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
758,delhi,Petrol,Hatchback,"74,134",Automatic,1,Maruti,Maruti Celerio,2017,10360,ZXI AMT,463000.0,2017,Comprehensive,Petrol,5.0,74134,998 cc,Automatic,2017,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",26.0,998,65.71bhp@5500rpm,89,Silver,K10C,998,89Nm@3500rpm,3,,,3695,1655,1555,2435,820,5-Speed,,Electric,Ventilated Disc,Drum,"Tubeless, Radial",5,313,,5.0
759,delhi,Petrol,SUV,"70,000",Automatic,1,Renault,Renault Duster,2018,5775,Petrol RXS CVT,699000.0,2018,Comprehensive,Petrol,5.0,70000,1498 cc,Automatic,2018,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",14.99,1498,104.5bhp@5600rpm,142,Brown,H4K Petrol Engine,1498,142Nm@4000rpm,4,MPFI,No,4315,1822,1695,2673,1235,5 speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,5.2
760,delhi,Diesel,Hatchback,"62,411",Manual,2,Maruti,Maruti Baleno,2018,3968,1.3 Alpha,593000.0,2018,Zero Dep,Diesel,5.0,62411,1248 cc,Manual,2018,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",27.39,1248,74bhp@4000rpm,190,Blue,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDi,Yes,3995,1745,1510,2520,985kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,4.9
761,delhi,Petrol,Sedan,"56,000",Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2012,4617,E200 CGI Blue Efficiency,1050000.0,2012,Third Party insurance,Petrol,5.0,56000,1796 cc,Automatic,2012,DL11,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",12.3,1796,185bhp@5600rpm,285,White,CGI Petrol Engine,1796,285Nm@2400-4000rpm,4,,No,4868,1854,1471,2874,1595,5 Speed,Two Wheel Drive,Power,Vacuum assisted hydraulic dual circuit w,Vacuum assisted hydraulic dual circuit w,"Tubeless,Radial",4,540,No,5.6
762,delhi,Diesel,SUV,"63,661",Manual,2,Mahindra,Mahindra KUV 100 NXT,2018,6073,D75 K6 Plus 5Str,567000.0,2018,Third Party,Diesel,5.0,63661,1198 cc,Manual,2018,DL01,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",25.32,1198,77bhp@3750rpm,190,Silver,mFALCON D75 Engine,1198,190Nm@1750-2250rpm,3,CRDi,Yes,3700,1735,1655,2385,895,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,243,No,5.05
763,delhi,Petrol,SUV,"24,000",Automatic,1,MG,MG Hector Plus,2021,8345,Smart CVT,1750000.0,2021,Comprehensive,Petrol,6.0,24000,1451 cc,Automatic,2021,DL12,"Power Windows Front,Power Windows Rear,Air Conditioner,Leather Seats,Fog Lights Front,Fog Lights Rear,Anti Lock Braking System,Brake Assist,Radio",19.7,1451,141bhp@5000rpm,250,White,1.5L Turbocharged Intercooled,1451,250nm@1600-3600rpm,4,,YES,4720,1835,1760,2750,1820,6-speed CVT,,,Disc,Disc,"Tubeless, Radial",5,355,,5.0
764,delhi,Petrol,SUV,"14,000",Manual,1,Volkswagen,Volkswagen Taigun,2022,8613,1.5 TSI GT Plus BSVI,1650000.0,2022,Comprehensive,Petrol,5.0,14000,1498 cc,Manual,2022,HP34,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",17.88,1498,147.51bhp@5000-6000rpm,250,White,1.5L TSI EVO with ACT,1498,250Nm@1600-3500rpm,4,TSI,Yes,4221,1760,1612,2651,1312,7-Speed DSG,,Electric,Disc,Drum,"Tubeless,Radial",5,385,,5.05
765,delhi,Diesel,SUV,"70,000",Manual,1,Mahindra,Mahindra XUV500,2017,3814,W10 1.99 mHawk,930000.0000000001,2017,Third Party insurance,Diesel,7.0,70000,1997 cc,Manual,2017,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.0,1997,140bhp@3750rpm,320,Others,mHawk Diesel Engine,1997,320Nm@1600-2800rpm,4,Direct Injection,Yes,4585,1890,1785,2700,2000,6 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",5,355,No,5.6
766,delhi,Petrol,SUV,"50,000",Manual,1,Honda,Honda WR-V,2018,5668,i-VTEC VX,749000.0,2018,Comprehensive,Petrol,5.0,50000,1199 cc,Manual,2018,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",17.5,1199,88.7bhp@6000rpm,110,Silver,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,3999,1734,1601,2555,1103kg,5 Speed,FWD,Electric,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.3
767,delhi,Petrol,Sedan,"74,000",Manual,1,Volkswagen,Volkswagen Vento,2011,2021,Petrol Comfortline,249000.00000000003,2011,Comprehensive,Petrol,5.0,74000,1598 cc,Manual,2011,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Child Safety Locks,Cd Player",15.04,1598,103.6bhp@5250rpm,153,White,In Line Petrol Engine,1598,153Nm@3800rpm,4,MPFI,No,4384,1699,1466,2552,1130kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.4
768,delhi,Diesel,SUV,"70,000",Manual,1,Tata,Tata Hexa,2018,5479,XT,899000.0,2018,Comprehensive,Diesel,7.0,70000,2179 cc,Manual,2018,DL6C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",17.6,2179,153.86bhp@4000,400,Blue,2.2 LTR. VARICOR 400,2179,400Nm@1750-2500rpm,4,CRDi,Yes,4788,1900,1785,2850,1925,6 Speed,AWD,Power,Disc,Disc,"Tubeless,Radial",5,128,No,5.75
769,delhi,Petrol,Hatchback,"65,000",Manual,1,Hyundai,Hyundai i10,2013,1567,Era,225000.0,2013,Third Party insurance,Petrol,5.0,65000,1086 cc,Manual,2013,DL12,"Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Passenger Side Rear View Mirror",19.81,1086,68.05bhp@5500rpm,99,Silver,IRDE2 Engine,1086,99.04Nm@4500rpm,4,MPFI,No,3585,1595,1550,2380,860kg,5 Speed,FWD,Power,Ventilated Disc,Drum,Tubeless,5,355,No,4.7
770,delhi,Diesel,Hatchback,"40,000",Manual,1,Maruti,Maruti Baleno,2015,3966,1.3 Delta,399000.0,2015,Comprehensive,Diesel,5.0,40000,1248 cc,Manual,2015,DL1C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",27.39,1248,74bhp@4000rpm,190,Grey,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDi,Yes,3995,1745,1510,2520,970kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,4.9
771,delhi,Petrol,Hatchback,"60,000",Manual,3,Chevrolet,Chevrolet Spark,2010,593,1.0 LS,80000.0,2010,Third Party insurance,Petrol,5.0,60000,995 cc,Manual,2010,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Power Door Locks,Child Safety Locks",18.0,995,62bhp@5400rpm,90,Others,In-Line Engine,995,90.3Nm@4200rpm,4,SEFI,No,3495,1495,1518,2345,840kg,5 Speed,FWD,Power,Disc,Self-Adjusting Drum,"Tubeless,Radial",5,355,No,4.6
772,delhi,Petrol,Sedan,"81,000",Automatic,3,Honda,Honda City,2010,1246,1.5 V AT,225000.0,2010,Comprehensive,Petrol,5.0,81000,1497 cc,Automatic,2010,DL3C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.8,1497,"118PS at 6,600 rpm",1370,Grey,In-Line Engine,1497,146Nm at 4800 rpm,4,EFI(Electronic Fuel Injection),No,4420,1695,1480,2550,1155 kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
773,delhi,Petrol,Hatchback,"80,000",Manual,1,Maruti,Maruti Alto,2012,3902,LX,137000.0,2012,Third Party insurance,Petrol,5.0,80000,796 cc,Manual,2012,HR30,"Low Fuel Warning Light,Cup Holders Front,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Passenger Side Rear View Mirror,Usb Auxiliary Input",19.7,796,46.3bhp@6200rpm,62,White,In-Line Engine,796,62Nm@3000rpm,3,MPFI,No,3495,1475,1460,2360,705kg,5 Speed,2WD,Manual,Disc,Drum,"Tubeless,Radial",5,355,No,4.6
774,delhi,Diesel,Sedan,"1,07,539",Manual,1,Maruti,Maruti Swift Dzire,2014,4242,VDI,389000.0,2014,Comprehensive,Diesel,5.0,107539,1248 cc,Manual,2014,UP81,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",23.4,1248,74bhp@4000rpm,190,Silver,DDiS Diesel Engine,1248,190Nm@2000rpm,4,CRDI,Yes,3995,1695,1555,2430,1060kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless,Radial",4,355,No,4.8
775,delhi,Petrol,Hatchback,"52,059",Manual,1,Maruti,Maruti Baleno,2016,3969,1.2 Zeta,548000.0,2016,Comprehensive,Petrol,5.0,52059,1197 cc,Manual,2016,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,White,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,880kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
776,delhi,Petrol,SUV,"70,000",Manual,1,MG,MG Hector,2021,7484,Hybrid Sharp MT,1695000.0,2021,Third Party insurance,Petrol,5.0,70000,1451 cc,Manual,2021,DL14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",15.81,1451,141bhp@5000rpm,250,Gray,,1451,250Nm@1600-3600rpm,4,,Yes,4655,1835,1760,2750,1545,6 Speed,FWD,,Disc,Disc,Radial,5,587,,5.0
777,delhi,Petrol,Hatchback,"5,732",Manual,1,Hyundai,Hyundai i20,2021,8161,Asta Opt BSVI,874000.0,2021,Zero Dep,Petrol,5.0,5732,1197 cc,Manual,2021,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.0,1197,81.80bhp@6000rpm,114,Blue,1.2 l Kappa petrol,1197,114.74Nm@4200rpm,4,,No,3995,1775,1505,2580,1170,5 Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,311,,5.0
778,delhi,Petrol,Sedan,"53,034",Manual,1,Honda,Honda Amaze,2018,6415,S Petrol BSIV,596000.0,2018,Comprehensive,Petrol,5.0,53034,1199 cc,Manual,2018,DL8C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",19.5,1199,88.76bhp@6000rpm,110,White,i-VTEC Petrol Engine,1199,110Nm@4800rpm,4,MPFi,No,3995,1695,1501,2470,917kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,420,No,4.7
779,delhi,Petrol,Sedan,"80,000",Manual,3,Honda,Honda City,2009,1245,1.5 S MT,179000.0,2009,Third Party insurance,Petrol,5.0,80000,1497 cc,Manual,2009,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player",17.0,1497,"118PS at 6,600 rpm",1370,White,In-Line Engine,1497,146Nm at 4800 rpm,4,EFI (Electronic Fuel Injection),No,4420,1695,1480,2550,1100 kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
780,delhi,Petrol,Hatchback,"66,462",Manual,2,Maruti,Maruti Baleno,2017,3969,1.2 Zeta,501000.0,2017,Zero Dep,Petrol,5.0,66462,1197 cc,Manual,2017,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,880kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
781,delhi,Diesel,SUV,"70,000",Manual,1,Mahindra,Mahindra XUV500,2013,8182,W8 FWD,575000.0,2013,Third Party insurance,Diesel,7.0,70000,2179 cc,Manual,2013,UP14,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",15.1,2179,140bhp@3750rpm,330,Others,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4,Direct Injection,Yes,4585,1890,1785,2700,1635,6 Speed ,AWD,Power,Disc & Caliper Type,Disc & Caliper Type,"Tubeless,Radial ",5,355,No,5.6
782,delhi,Petrol,Hatchback,"52,444",Manual,1,Maruti,Maruti Baleno,2017,3962,1.2 Delta,495000.0,2017,Third Party,Petrol,5.0,52444,1197 cc,Manual,2017,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Red,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
783,delhi,Diesel,SUV,"60,000",Manual,1,Tata,Tata Safari Storme,2014,2876,EX,500000.0,2014,Third Party insurance,Diesel,7.0,60000,2179 cc,Manual,2014,DL11,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking",14.0,2179,138.1bhp@4000rpm,320,Others,VTT VariCOR Diesel Engine,2179,320Nm@1700-2700rpm,4,Direct Injection Common Rail ,Yes,4655,1965,1922,2650,2000kg,5 Speed,FWD,Power,Ventilated Disc,Ventilated Disc ,"Tubeless,Radial",5,355,No,5.4
784,delhi,Petrol,SUV,"40,000",Automatic,2,MG,MG Hector,2019,7485,Smart DCT,1500000.0,2019,Third Party insurance,Petrol,5.0,40000,1451 cc,Automatic,2019,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",13.96,1451,141bhp@5000rpm,250,Others,,1451,250Nm@1600-3600rpm,4,,Yes,4655,1835,1760,2750,1820,6 Speed,FWD,,Disc,Disc,Radial,5,587,,5.0
785,delhi,Petrol,Hatchback,"10,000",Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,7091,Sportz,725000.0,2022,Third Party insurance,Petrol,5.0,10000,1197 cc,Manual,2022,HR26,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",20.7,1197,81.86bhp@6000rpm,113,Others,1.2 Kappa petrol,1197,113.8nm@4000rpm,4,,No,3805,1680,1520,2450,1160,5-Speed,,Electric,Disc,Drum,"Tubeless, Radial",5,355,,5.0
786,delhi,Petrol,SUV,"10,000",Manual,1,Toyota,Toyota Urban cruiser,2022,7970,High,1030000.0000000001,2022,Third Party insurance,Petrol,5.0,10000,1462 cc,Manual,2022,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",17.03,1462,103.26bhp@6000rpm,138,Others,k-series1.5l,1462,138nm@4400rpm,4,,No,3995,1790,1640,2500,1115-1130,5 Speed,,Electronic,Ventilated Disc,Drum,"Tubeless, Radial",5,328,,5.2
787,delhi,Diesel,Sedan,"70,000",Manual,1,Maruti,Maruti Ciaz,2017,5718,1.3 Delta,650000.0,2017,Third Party insurance,Diesel,5.0,70000,1248 cc,Manual,2017,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",28.09,1248,88.5bhp@4000rpm,200,Others,DDIS 200 Engine,1248,200Nm@1750rpm,4,CRDI,Yes,4490,1730,1485,2650,1115kg,5 Speed,FWD,Power,Ventilated Disc,Drum,"Tubeless, Radial",4,355,No,5.4
788,delhi,Petrol,Hatchback,"14,000",Automatic,1,Hyundai,Hyundai Grand i10,2014,1544,AT Asta,450000.0,2014,Comprehensive,Petrol,5.0,14000,1197 cc,Automatic,2014,DL9C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player",18.9,1197,82bhp@6000rpm,114,Red,Kappa VTVT Petrol Engine,1197,114Nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,935kg,4 Speed,FWD,Power,Disc,Drum,Tubeless,5,355,No,4.8
789,delhi,Diesel,SUV,"39,500",Manual,1,Ford,Ford Ecosport,2019,7359,1.5 Diesel Titanium Plus,689000.0,2019,Third Party insurance,Diesel,5.0,39500,1498 cc,Manual,2019,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",21.7,1498,98.96bhp@3750rpm,215,Silver,TDCi Diesel Engine,1498,215Nm@1750-2500rpm,4,Direct Injection,Yes,3998,1765,1647,2519,1302Kg,5 Speed,FWD,Electric,Ventilated Disc,Drum,"Tubeless,Radial",5,355,No,5.3
790,delhi,Petrol,Sedan,"64,213",Manual,1,Skoda,Skoda Octavia,2018,5908,1.4 TSI MT Ambition,1250000.0,2018,Comprehensive,Petrol,5.0,64213,1395 cc,Manual,2018,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.7,1395,148bhp@4000-5000rpm,250,White,1.4TSI Petrol Engine,1395,250Nm@1500-3500rpm,4,Direct Injection,Yes,4670,1814,1476,2688,1260kg,6 Speed,FWD,Power,Disc,Disc,"Tubeless,Radial",4,590,No,5.2
791,delhi,Petrol,Hatchback,"20,000",Manual,2,Maruti,Maruti Alto 800,2021,7073,LXI,310000.0,2021,Third Party insurance,Petrol,5.0,20000,796 cc,Manual,2021,HR30,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks",22.05,796,47.33bhp@6000rpm,69,Others,F8D Petrol Engine,796,69Nm@3500rpm,3,,,3445,1515,1475,2360,755,5 Speed,,,Disc,Drum,Tubeless Tyres,5,355,,4.6
792,delhi,Petrol,SUV,"60,000",Manual,1,Kia,Kia Seltos,2019,7112,GTX Plus,1200000.0,2019,Comprehensive,Petrol,5.0,60000,1353 cc,Manual,2019,UP16,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio",16.5,1353,138.08bhp@6000rpm,242,White,Smartstream G1.4,1353,242nm@1500-3200rpm,4,GDi,Yes,4315,1800,1645,2610,1515,6-Speed,FWD,Electric,Disc,Disc,"Tubeless, Radial",5,433,,5.0
793,delhi,Diesel,Pickup Trucks,"1,20,000",Manual,1,Isuzu,Isuzu D-Max,2018,5203,4X4,1280000.0,2018,Third Party insurance,Diesel,5.0,120000,2499 cc,Manual,2018,,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",12.4,2499,134bhp@3600rpm,320,Gray,VGS Turbo Diesel Engine,2499,320Nm@1800-2800rpm,4,CRDi,Yes,5295,1860,1840,3095,1905kg,5 Speed,4WD,Power,Ventilated Disc,Drum,"Tubeless,Radials",4,355,No,5.0
794,delhi,Petrol,Hatchback,"48,768",Manual,2,Hyundai,Hyundai Grand i10,2017,5602,1.2 Kappa Magna BSIV,451999.99999999994,2017,Zero Dep,Petrol,5.0,48768,1197 cc,Manual,2017,DL7C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Speakers Front",18.9,1197,81.86bhp@6000rpm,113,White,Kappa VTVT Petrol Engine,1197,113.75nm@4000rpm,4,MPFI,No,3765,1660,1520,2425,1100,5 Speed,FWD,Power,Disc,Drum,Tubeless,5,256,No,4.8
795,delhi,Petrol,Hatchback,"91,970",Manual,2,Maruti,Maruti Celerio,2020,10357,ZXI,404000.0,2020,Comprehensive,Petrol,5.0,91970,998 cc,Manual,2020,UP13,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio",25.24,998,65.71bhp@5500rpm,89,White,K10C,998,89Nm@3500rpm,3,,,3695,1655,1555,2435,810,5-Speed,,Electric,Ventilated Disc,Drum,"Tubeless, Radial",5,313,,5.0
796,delhi,Petrol,SUV,"7,100",Automatic,1,Kia,Kia Seltos,2023,10422,GTX Plus Turbo DCT,2025000.0,2023,Comprehensive,Petrol,5.0,7100,1482 cc,Automatic,2023,DL07,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio",17.9,1482,157.81bhp@5500rpm,253,White,SmartStream G1.5 T-GDi,1482,253Nm@1500-3500rpm,4,gasoline direct injection,Yes,4365,1800,1645,2610,,7 Speed DCT,2WD,Electric,Disc,Disc,"Tubeless, Radial",5,433,,5.0
797,delhi,Petrol,Hatchback,"34,936",Manual,1,Maruti,Maruti Baleno,2016,3962,1.2 Delta,473000.00000000006,2016,Zero Dep,Petrol,5.0,34936,1197 cc,Manual,2016,DL2C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player",21.4,1197,83.1bhp@6000rpm,115,Red,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,870kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
798,delhi,Petrol,Hatchback,"64,071",Manual,3,Honda,Honda Jazz,2011,1354,X,252000.0,2011,Third Party,Petrol,5.0,64071,1198 cc,Manual,2011,DL04,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player",16.7,1198,88.8bhp@6200rpm,110,Grey,SOHC i-VTEC,1198,110Nm@4800rpm,4,PGM - Fi,No,3900,1695,1535,2500,1060kg,5 Speed,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,4.9
799,delhi,Petrol,SUV,"10,000",Manual,1,Honda,Honda WR-V,2022,7895,VX,950000.0,2022,Comprehensive,Petrol,5.0,10000,1199 cc,Manual,2022,DL7C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",16.5,1199,88.50bhp@6000rpm,110,White,i-VTEC,1199,110Nm@4800rpm,4,,,3999,1734,1601,2555,1106,5 Speed,,Electric,Ventilated Disc,Drum,"Tubeless, Radial",5,363,,5.3
800,delhi,Petrol,Hatchback,"60,443",Automatic,1,Maruti,Maruti Baleno,2018,5920,1.2 CVT Alpha,633000.0,2018,Zero Dep,Petrol,5.0,60443,1197 cc,Automatic,2018,DL6C,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio",21.4,1197,83.1bhp@6000rpm,115,Blue,VVT Petrol Engine,1197,115Nm@4000rpm,4,MPFI,No,3995,1745,1510,2520,935kg,CVT,FWD,Power,Disc,Drum,"Tubeless,Radial",5,355,No,5.0
801,delhi,Petrol,Sedan,"56,000",Automatic,1,Honda,Honda City,2017,1217,i VTEC CVT VX,875000.0,2017,Comprehensive,Petrol,5.0,56000,1497 cc,Automatic,2017,DL10,"Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player",18.0,1497,117.3bhp@6600rpm,145,Grey,i VTEC Engine,1497,145Nm@4600rpm,4,PGM-Fi,No,4440,1695,1495,2600,1085kg,5 Speed CVT,FWD,Power,Disc,Drum,"Tubeless,Radial",4,355,No,5.3
